customer_id,cutoff_date,amount,has_full_months
19,2021-10-01,39533.34,True
19,2021-11-01,26212.9,True
19,2021-12-01,9315.09,True
19,2022-01-01,39638.15,True
19,2022-02-01,39424.42,True
19,2022-03-01,28556.97,True
19,2022-04-01,27497.05,True
19,2022-05-01,48930.54,True
19,2022-06-01,49110.11,True
19,2022-07-01,12511.63,True
19,2022-08-01,20726.51,True
19,2022-09-01,851.97,True
19,2022-10-01,6915.52,True
19,2022-11-01,13066.85,True
19,2022-12-01,20607.71,True
19,2023-01-01,16419.3,True
19,2023-02-01,24796.32,True
19,2023-03-01,45129.43,True
19,2023-04-01,35795.9,True
19,2023-05-01,49093.7,True
19,2023-06-01,14488.09,True
19,2023-07-01,45248.16,True
19,2023-08-01,11901.69,True
19,2023-09-01,8374.42,True
19,2023-10-01,505.65,True
19,2023-11-01,924.54,True
19,2023-12-01,35879.84,True
19,2024-01-01,37880.21,True
19,2024-02-01,23859.95,True
19,2024-03-01,35930.04,True
19,2024-04-01,482.65,True
19,2024-05-01,33010.88,True
19,2024-06-01,44822.06,True
19,2024-07-01,47133.11,True
19,2024-08-01,27077.46,True
19,2024-09-01,11591.81,True
19,2024-10-01,38427.8,True
19,2024-11-01,35058.97,True
19,2024-12-01,25402.12,True
20,2021-01-01,33104.01,True
20,2021-02-01,44058.35,True
20,2021-03-01,19117.52,True
20,2021-04-01,5987.66,True
20,2021-05-01,33190.99,True
20,2021-06-01,27586.45,True
20,2021-07-01,6096.2,True
20,2021-08-01,40251.94,True
20,2021-09-01,7668.44,True
20,2021-10-01,8485.35,True
20,2021-11-01,2075.66,True
20,2021-12-01,34193.22,True
20,2022-01-01,8293.34,True
20,2022-02-01,14117.27,True
20,2022-03-01,23029.07,True
20,2022-04-01,23997.98,True
20,2022-05-01,23076.9,True
20,2022-06-01,37806.82,True
20,2022-07-01,1523.7,True
20,2022-08-01,939.02,True
20,2022-09-01,37844.79,True
20,2022-10-01,31049.33,True
20,2022-11-01,22114.49,True
20,2022-12-01,49222.17,True
20,2023-01-01,31621.02,True
20,2023-02-01,40244.81,True
20,2023-03-01,42866.77,True
20,2023-04-01,34088.37,True
20,2023-05-01,614.94,True
20,2023-06-01,34359.37,True
20,2023-07-01,33014.33,True
20,2023-08-01,45341.82,True
20,2023-09-01,24747.56,True
20,2023-10-01,14616.17,True
20,2023-11-01,2569.83,True
20,2023-12-01,15412.23,True
20,2024-01-01,10962.25,True
20,2024-02-01,4607.89,True
20,2024-03-01,26430.51,True
20,2024-04-01,19883.51,True
20,2024-05-01,7631.77,True
20,2024-06-01,37202.05,True
20,2024-07-01,14151.76,True
20,2024-08-01,40418.71,True
20,2024-09-01,24238.19,True
20,2024-10-01,44245.89,True
20,2024-11-01,28376.99,True
20,2024-12-01,17866.78,True
21,2021-02-01,39310.95,False
21,2021-09-01,6797.62,False
21,2022-07-01,26362.15,False
21,2022-08-01,7146.74,False
21,2022-09-01,39248.39,False
21,2024-10-01,4957.93,False
22,2021-01-01,49663.59,True
22,2021-02-01,3761.94,True
22,2021-03-01,25340.75,True
22,2021-04-01,25336.76,True
22,2021-05-01,10693.9,True
22,2021-06-01,41988.86,True
22,2021-07-01,658.84,True
22,2021-08-01,21185.71,True
22,2021-09-01,48742.0,True
22,2021-10-01,644.04,True
22,2021-11-01,7985.97,True
22,2021-12-01,43548.77,True
22,2022-01-01,46412.25,True
22,2022-02-01,39536.07,True
22,2022-03-01,6292.0,True
22,2022-04-01,16303.65,True
22,2022-05-01,31841.18,True
22,2022-06-01,32814.44,True
22,2022-07-01,11365.57,True
22,2022-08-01,21357.41,True
22,2022-09-01,41406.2,True
22,2022-10-01,47442.37,True
22,2022-11-01,45534.25,True
22,2022-12-01,24149.86,True
22,2023-01-01,15704.14,True
22,2023-02-01,12924.42,True
22,2023-03-01,3471.47,True
22,2023-04-01,16794.14,True
22,2023-05-01,42840.37,True
22,2023-06-01,43549.43,True
22,2023-07-01,35135.17,True
22,2023-08-01,31300.35,True
22,2023-09-01,13039.22,True
22,2023-10-01,36448.18,True
22,2023-11-01,16884.52,True
22,2023-12-01,42240.86,True
22,2024-01-01,31115.98,True
22,2024-02-01,7513.48,True
22,2024-03-01,37985.01,True
22,2024-04-01,45926.37,True
22,2024-05-01,16919.06,True
22,2024-06-01,25611.71,True
22,2024-07-01,33379.01,True
22,2024-08-01,696.18,True
22,2024-09-01,26216.74,True
22,2024-10-01,48135.99,True
22,2024-11-01,5013.51,True
22,2024-12-01,40304.21,True
23,2021-01-01,8708.61,True
23,2021-02-01,4341.14,True
23,2021-03-01,15973.16,True
23,2021-04-01,48743.74,True
23,2021-05-01,31090.41,True
23,2021-06-01,26251.76,True
23,2021-07-01,22460.88,True
23,2021-08-01,18957.25,True
23,2021-09-01,3843.79,True
23,2021-10-01,28379.58,True
23,2021-11-01,25893.44,True
23,2021-12-01,30530.83,True
23,2022-01-01,19901.97,True
23,2022-02-01,15900.3,True
23,2022-03-01,31583.79,True
23,2022-04-01,9970.33,True
23,2022-05-01,39791.72,True
23,2022-06-01,10280.69,True
23,2022-07-01,34562.08,True
23,2022-08-01,13717.02,True
23,2022-09-01,13850.15,True
23,2022-10-01,17911.83,True
23,2022-11-01,38476.05,True
23,2022-12-01,6736.54,True
23,2023-01-01,44789.38,True
23,2023-02-01,25244.36,True
23,2023-03-01,16353.64,True
23,2023-04-01,45059.59,True
23,2023-05-01,35491.48,True
23,2023-06-01,22779.94,True
23,2023-07-01,28081.22,True
23,2023-08-01,25389.77,True
23,2023-09-01,40388.91,True
23,2023-10-01,37518.97,True
23,2023-11-01,10229.39,True
23,2023-12-01,36457.03,True
23,2024-01-01,17839.36,True
23,2024-02-01,45516.44,True
23,2024-03-01,23715.85,True
23,2024-04-01,31749.6,True
23,2024-05-01,10289.53,True
23,2024-06-01,3857.68,True
23,2024-07-01,14428.62,True
23,2024-08-01,23100.92,True
23,2024-09-01,46067.8,True
23,2024-10-01,13359.11,True
23,2024-11-01,36856.08,True
23,2024-12-01,16522.95,True
24,2021-01-01,16588.6,True
24,2021-02-01,18232.82,True
24,2021-03-01,32164.01,True
24,2021-04-01,49010.41,True
24,2021-05-01,33669.6,True
24,2021-06-01,17413.43,True
24,2021-07-01,23503.08,True
24,2021-08-01,9379.27,True
24,2021-09-01,37381.54,True
24,2021-10-01,10855.16,True
24,2021-11-01,45621.37,True
24,2021-12-01,4505.9,True
24,2022-01-01,44723.52,True
24,2022-02-01,24328.85,True
24,2022-03-01,24080.57,True
24,2022-04-01,27226.39,True
24,2022-05-01,10446.5,True
24,2022-06-01,16651.13,True
24,2022-07-01,2149.36,True
24,2022-08-01,27487.88,True
24,2022-09-01,44601.69,True
24,2022-10-01,113.29,True
24,2022-11-01,38278.21,True
24,2022-12-01,47596.94,True
24,2023-01-01,20186.37,True
24,2023-02-01,14174.34,True
24,2023-03-01,16948.93,True
24,2023-04-01,34063.92,True
24,2023-05-01,864.69,True
24,2023-06-01,44465.84,True
24,2023-07-01,35944.04,True
24,2023-08-01,12447.21,True
24,2023-09-01,16390.47,True
24,2023-10-01,48234.78,True
24,2023-11-01,7152.59,True
24,2023-12-01,7525.25,True
24,2024-01-01,45803.46,True
24,2024-02-01,14676.66,True
24,2024-03-01,21400.66,True
24,2024-04-01,5356.96,True
24,2024-05-01,2695.08,True
24,2024-06-01,14128.99,True
24,2024-07-01,34192.18,True
24,2024-08-01,21478.98,True
24,2024-09-01,20272.95,True
24,2024-10-01,9251.36,True
24,2024-11-01,16178.2,True
24,2024-12-01,20620.54,True
25,2021-01-01,30827.97,True
25,2021-02-01,16249.01,True
25,2021-03-01,27704.0,True
25,2021-04-01,7786.23,True
25,2021-05-01,46282.68,True
25,2021-06-01,27351.28,True
25,2021-07-01,42649.81,True
25,2021-08-01,30883.86,True
25,2021-09-01,28305.0,True
25,2021-10-01,33744.5,True
25,2021-11-01,18796.79,True
25,2021-12-01,38857.82,True
25,2022-01-01,43224.29,True
25,2022-02-01,14740.17,True
25,2022-03-01,23221.19,True
25,2022-04-01,6342.1,True
25,2022-05-01,17615.43,True
25,2022-06-01,23313.06,True
25,2022-07-01,45261.3,True
25,2022-08-01,2828.41,True
25,2022-09-01,29552.69,True
25,2022-10-01,27843.42,True
25,2022-11-01,8124.58,True
25,2022-12-01,18819.39,True
25,2023-01-01,4122.47,True
25,2023-02-01,44029.81,True
25,2023-03-01,34533.07,True
25,2023-04-01,40250.95,True
25,2023-05-01,7571.68,True
25,2023-06-01,10970.56,True
25,2023-07-01,32171.44,True
25,2023-08-01,27386.27,True
25,2023-09-01,33902.02,True
25,2023-10-01,291.35,True
25,2023-11-01,12169.84,True
25,2023-12-01,16616.87,True
25,2024-01-01,4412.16,True
25,2024-02-01,29822.25,True
25,2024-03-01,5552.96,True
25,2024-04-01,18621.71,True
25,2024-05-01,10052.83,True
25,2024-06-01,10174.16,True
25,2024-07-01,31387.29,True
25,2024-08-01,36248.23,True
25,2024-09-01,11219.03,True
25,2024-10-01,29598.81,True
25,2024-11-01,47748.23,True
25,2024-12-01,4505.0,True
26,2021-01-01,20207.04,True
26,2021-02-01,2931.56,True
26,2021-03-01,33047.76,True
26,2021-04-01,4895.62,True
26,2021-05-01,43202.9,True
26,2021-06-01,24622.29,True
26,2021-07-01,28722.25,True
26,2021-08-01,31975.01,True
26,2021-09-01,41684.6,True
26,2021-10-01,11056.77,True
26,2021-11-01,19713.09,True
26,2021-12-01,28196.64,True
26,2022-01-01,32360.77,True
26,2022-02-01,39456.06,True
26,2022-03-01,13517.48,True
26,2022-04-01,2114.48,True
26,2022-05-01,19702.59,True
26,2022-06-01,38904.94,True
26,2022-07-01,23304.69,True
26,2022-08-01,5674.92,True
26,2022-09-01,36383.83,True
26,2022-10-01,36329.86,True
26,2022-11-01,39480.09,True
26,2022-12-01,30518.47,True
26,2023-01-01,49949.31,True
26,2023-02-01,32616.52,True
26,2023-03-01,26329.24,True
26,2023-04-01,20901.11,True
26,2023-05-01,26018.57,True
26,2023-06-01,23492.06,True
26,2023-07-01,43270.57,True
26,2023-08-01,39598.9,True
26,2023-09-01,26611.06,True
26,2023-10-01,4875.98,True
26,2023-11-01,6386.31,True
26,2023-12-01,13646.76,True
26,2024-01-01,11641.02,True
26,2024-02-01,34386.16,True
26,2024-03-01,15146.02,True
26,2024-04-01,45809.03,True
26,2024-05-01,44135.34,True
26,2024-06-01,22172.76,True
26,2024-07-01,27910.59,True
26,2024-08-01,38243.91,True
26,2024-09-01,41524.9,True
26,2024-10-01,8832.62,True
26,2024-11-01,47682.69,True
26,2024-12-01,17653.78,True
27,2021-01-01,5317.97,True
27,2021-02-01,35903.93,True
27,2021-03-01,29774.7,True
27,2021-04-01,13147.25,True
27,2021-05-01,34649.58,True
27,2021-06-01,31479.27,True
27,2021-07-01,25687.89,True
27,2021-08-01,47688.22,True
27,2021-09-01,42909.46,True
27,2021-10-01,37429.51,True
27,2021-11-01,2569.51,True
27,2021-12-01,42226.61,True
27,2022-01-01,31817.07,True
27,2022-02-01,45806.73,True
27,2022-03-01,49319.02,True
27,2022-04-01,404.1,True
27,2022-05-01,20080.02,True
27,2022-06-01,20466.38,True
27,2022-07-01,39713.22,True
27,2022-08-01,19722.65,True
27,2022-09-01,47076.34,True
27,2022-10-01,3041.6,True
27,2022-11-01,1977.74,True
27,2022-12-01,30698.56,True
27,2023-01-01,1340.79,True
27,2023-02-01,39570.59,True
27,2023-03-01,28308.34,True
27,2023-04-01,11565.1,True
27,2023-05-01,22211.09,True
27,2023-06-01,45328.5,True
27,2023-07-01,6143.45,True
27,2023-08-01,3450.37,True
27,2023-09-01,24456.91,True
27,2023-10-01,9145.86,True
27,2023-11-01,29543.51,True
27,2023-12-01,5686.68,True
27,2024-01-01,7418.47,True
27,2024-02-01,43745.28,True
27,2024-03-01,44812.12,True
27,2024-04-01,41149.15,True
27,2024-05-01,11562.66,True
27,2024-06-01,45395.81,True
27,2024-07-01,23711.25,True
27,2024-08-01,49365.1,True
27,2024-09-01,49254.26,True
27,2024-10-01,19017.97,True
27,2024-11-01,18933.59,True
27,2024-12-01,17471.22,True
28,2021-01-01,33594.32,False
28,2021-04-01,47381.12,False
28,2021-08-01,31315.87,False
28,2022-01-01,4261.97,False
28,2022-05-01,48111.08,False
28,2022-06-01,41763.23,False
28,2022-07-01,10608.68,False
28,2022-09-01,46443.27,False
28,2022-10-01,42998.23,False
28,2022-11-01,1615.48,False
28,2022-12-01,40110.63,False
28,2023-03-01,49437.66,False
28,2023-05-01,33547.86,False
28,2023-06-01,1605.49,False
28,2023-07-01,47938.08,False
28,2023-08-01,17519.89,False
28,2023-10-01,1271.45,False
28,2023-11-01,47652.8,False
28,2024-11-01,30415.33,False
28,2024-12-01,2751.15,False
29,2021-03-01,15538.96,False
29,2021-04-01,31015.18,False
29,2021-08-01,13301.92,False
29,2021-09-01,12427.61,False
29,2021-10-01,25335.1,False
29,2021-11-01,11388.02,False
29,2021-12-01,9507.44,False
29,2022-01-01,30350.52,False
29,2022-02-01,29026.95,False
29,2022-04-01,33776.05,False
29,2022-05-01,143.97,False
29,2022-06-01,40067.34,False
29,2022-07-01,44492.34,False
29,2022-09-01,13561.64,False
29,2022-10-01,21996.7,False
29,2022-11-01,36395.26,False
29,2022-12-01,23932.44,False
29,2023-03-01,12093.82,False
29,2023-04-01,21898.56,False
29,2023-07-01,3776.86,False
29,2023-08-01,9398.07,False
29,2023-11-01,1965.86,False
29,2024-02-01,9958.27,False
29,2024-05-01,23723.07,False
29,2024-06-01,41214.09,False
29,2024-07-01,2121.24,False
29,2024-08-01,5993.85,False
29,2024-09-01,20928.72,False
29,2024-10-01,49050.23,False
29,2024-11-01,6822.3,False
29,2024-12-01,4496.28,False
30,2021-01-01,15728.2,True
30,2021-02-01,28680.85,True
30,2021-03-01,27911.85,True
30,2021-04-01,43649.91,True
30,2021-05-01,12876.98,True
30,2021-06-01,47589.7,True
30,2021-07-01,4454.49,True
30,2021-08-01,1411.12,True
30,2021-09-01,48771.88,True
30,2021-10-01,32612.61,True
30,2021-11-01,32029.65,True
30,2021-12-01,30432.62,True
30,2022-01-01,4462.48,True
30,2022-02-01,29880.33,True
30,2022-03-01,7507.86,True
30,2022-04-01,41792.9,True
30,2022-05-01,41409.88,True
30,2022-06-01,9139.36,True
30,2022-07-01,9467.45,True
30,2022-08-01,47243.84,True
30,2022-09-01,43212.18,True
30,2022-10-01,25995.51,True
30,2022-11-01,44672.18,True
30,2022-12-01,13011.37,True
30,2023-01-01,32897.19,True
30,2023-02-01,12130.35,True
30,2023-03-01,47173.27,True
30,2023-04-01,23645.18,True
30,2023-05-01,8558.44,True
30,2023-06-01,45902.23,True
30,2023-07-01,34118.82,True
30,2023-08-01,7246.07,True
30,2023-09-01,18680.4,True
30,2023-10-01,29206.84,True
30,2023-11-01,3089.12,True
30,2023-12-01,44785.59,True
30,2024-01-01,45065.35,True
30,2024-02-01,26339.84,True
30,2024-03-01,45241.08,True
30,2024-04-01,23076.94,True
30,2024-05-01,45451.15,True
30,2024-06-01,22050.55,True
30,2024-07-01,23669.27,True
30,2024-08-01,108.11,True
30,2024-09-01,23555.6,True
30,2024-10-01,6149.14,True
30,2024-11-01,40664.19,True
30,2024-12-01,6248.01,True
31,2021-01-01,24180.64,True
31,2021-02-01,38856.81,True
31,2021-03-01,13110.61,True
31,2021-04-01,368.07,True
31,2021-05-01,22607.66,True
31,2021-06-01,13375.16,True
31,2021-07-01,42692.75,True
31,2021-08-01,36665.69,True
31,2021-09-01,47069.23,True
31,2021-10-01,45832.73,True
31,2021-11-01,38200.93,True
31,2021-12-01,10.8,True
31,2022-01-01,16632.9,True
31,2022-02-01,12505.24,True
31,2022-03-01,24831.25,True
31,2022-04-01,20835.48,True
31,2022-05-01,25794.82,True
31,2022-06-01,13131.17,True
31,2022-07-01,24143.33,True
31,2022-08-01,7539.13,True
31,2022-09-01,18812.51,True
31,2022-10-01,24344.91,True
31,2022-11-01,89.35,True
31,2022-12-01,29253.75,True
31,2023-01-01,30018.31,True
31,2023-02-01,34617.23,True
31,2023-03-01,29875.29,True
31,2023-04-01,30266.47,True
31,2023-05-01,233.91,True
31,2023-06-01,3010.71,True
31,2023-07-01,39594.21,True
31,2023-08-01,34865.75,True
31,2023-09-01,19187.98,True
31,2023-10-01,31551.57,True
31,2023-11-01,7217.5,True
31,2023-12-01,16608.02,True
31,2024-01-01,49750.29,True
31,2024-02-01,40575.96,True
31,2024-03-01,26676.05,True
31,2024-04-01,23827.82,True
31,2024-05-01,42448.16,True
31,2024-06-01,10453.79,True
31,2024-07-01,20336.6,True
31,2024-08-01,45623.02,True
31,2024-09-01,27942.14,True
31,2024-10-01,3345.41,True
31,2024-11-01,30237.78,True
31,2024-12-01,39306.31,True
32,2021-01-01,49429.51,True
32,2021-02-01,12453.35,True
32,2021-03-01,9033.46,True
32,2021-04-01,42642.02,True
32,2021-05-01,17003.32,True
32,2021-06-01,32363.34,True
32,2021-07-01,32124.07,True
32,2021-08-01,43160.03,True
32,2021-09-01,33471.58,True
32,2021-10-01,17948.77,True
32,2021-11-01,37126.31,True
32,2021-12-01,42633.12,True
32,2022-01-01,21507.79,True
32,2022-02-01,46758.52,True
32,2022-03-01,43412.67,True
32,2022-04-01,41680.65,True
32,2022-05-01,26593.02,True
32,2022-06-01,42277.15,True
32,2022-07-01,28034.93,True
32,2022-08-01,35034.07,True
32,2022-09-01,39045.99,True
32,2022-10-01,36122.45,True
32,2022-11-01,81.43,True
32,2022-12-01,4102.61,True
32,2023-01-01,3722.2,True
32,2023-02-01,25152.62,True
32,2023-03-01,12676.13,True
32,2023-04-01,49162.74,True
32,2023-05-01,38216.52,True
32,2023-06-01,44647.69,True
32,2023-07-01,30508.57,True
32,2023-08-01,11700.48,True
32,2023-09-01,18648.91,True
32,2023-10-01,7325.98,True
32,2023-11-01,35654.53,True
32,2023-12-01,46127.89,True
32,2024-01-01,38879.22,True
32,2024-02-01,24297.67,True
32,2024-03-01,49015.85,True
32,2024-04-01,16941.71,True
32,2024-05-01,38837.77,True
32,2024-06-01,3857.2,True
32,2024-07-01,17727.73,True
32,2024-08-01,25038.77,True
32,2024-09-01,22622.73,True
32,2024-10-01,16810.28,True
32,2024-11-01,30045.26,True
32,2024-12-01,27897.51,True
33,2021-01-01,986.16,True
33,2021-02-01,43949.22,True
33,2021-03-01,8205.35,True
33,2021-04-01,36118.57,True
33,2021-05-01,47296.99,True
33,2021-06-01,32574.52,True
33,2021-07-01,9076.26,True
33,2021-08-01,19620.79,True
33,2021-09-01,27823.06,True
33,2021-10-01,42480.29,True
33,2021-11-01,47904.09,True
33,2021-12-01,45509.21,True
33,2022-01-01,19704.0,True
33,2022-02-01,27240.6,True
33,2022-03-01,1632.3,True
33,2022-04-01,9296.23,True
33,2022-05-01,8526.16,True
33,2022-06-01,6695.27,True
33,2022-07-01,26525.31,True
33,2022-08-01,46007.81,True
33,2022-09-01,27738.7,True
33,2022-10-01,11531.44,True
33,2022-11-01,46079.05,True
33,2022-12-01,31810.47,True
33,2023-01-01,23768.29,True
33,2023-02-01,46127.75,True
33,2023-03-01,36189.69,True
33,2023-04-01,32656.71,True
33,2023-05-01,37054.38,True
33,2023-06-01,18495.5,True
33,2023-07-01,45110.01,True
33,2023-08-01,31218.66,True
33,2023-09-01,29274.64,True
33,2023-10-01,7318.12,True
33,2023-11-01,32096.69,True
33,2023-12-01,48825.76,True
33,2024-01-01,20487.5,True
33,2024-02-01,10381.28,True
33,2024-03-01,8558.85,True
33,2024-04-01,48404.08,True
33,2024-05-01,47845.01,True
33,2024-06-01,21950.31,True
33,2024-07-01,44560.68,True
33,2024-08-01,28626.87,True
33,2024-09-01,8579.0,True
33,2024-10-01,2638.83,True
33,2024-11-01,6750.33,True
33,2024-12-01,33588.37,True
34,2021-01-01,38530.5,True
34,2021-02-01,35953.06,True
34,2021-03-01,18131.64,True
34,2021-04-01,21284.73,True
34,2021-05-01,12430.77,True
34,2021-06-01,8087.13,True
34,2021-07-01,47663.67,True
34,2021-08-01,38750.93,True
34,2021-09-01,45879.02,True
34,2021-10-01,24099.94,True
34,2021-11-01,36349.11,True
34,2021-12-01,34481.01,True
34,2022-01-01,1211.08,True
34,2022-02-01,40753.17,True
34,2022-03-01,32883.93,True
34,2022-04-01,7997.62,True
34,2022-05-01,12818.96,True
34,2022-06-01,4282.63,True
34,2022-07-01,41688.83,True
34,2022-08-01,25961.66,True
34,2022-09-01,20722.18,True
34,2022-10-01,28784.76,True
34,2022-11-01,21278.39,True
34,2022-12-01,45959.29,True
34,2023-01-01,20607.38,True
34,2023-02-01,16013.38,True
34,2023-03-01,35478.12,True
34,2023-04-01,21637.91,True
34,2023-05-01,24593.49,True
34,2023-06-01,18232.39,True
34,2023-07-01,1917.24,True
34,2023-08-01,5751.62,True
34,2023-09-01,44609.49,True
34,2023-10-01,4082.93,True
34,2023-11-01,22903.91,True
34,2023-12-01,32737.42,True
34,2024-01-01,1456.78,True
34,2024-02-01,33025.4,True
34,2024-03-01,31675.2,True
34,2024-04-01,4604.75,True
34,2024-05-01,29601.58,True
34,2024-06-01,10911.43,True
34,2024-07-01,43235.53,True
34,2024-08-01,32317.24,True
34,2024-09-01,18407.0,True
34,2024-10-01,14090.39,True
34,2024-11-01,26895.28,True
34,2024-12-01,33693.13,True
35,2021-01-01,34536.66,True
35,2021-02-01,21844.75,True
35,2021-03-01,996.37,True
35,2021-04-01,24415.93,True
35,2021-05-01,26231.06,True
35,2021-06-01,19268.92,True
35,2021-07-01,12606.15,True
35,2021-08-01,33018.15,True
35,2021-09-01,5656.73,True
35,2021-10-01,38073.02,True
35,2021-11-01,14469.05,True
35,2021-12-01,639.2,True
35,2022-01-01,24208.6,True
35,2022-02-01,20511.33,True
35,2022-03-01,49182.72,True
35,2022-04-01,19111.86,True
35,2022-05-01,20203.94,True
35,2022-06-01,20995.96,True
35,2022-07-01,43711.05,True
35,2022-08-01,20891.05,True
35,2022-09-01,8131.19,True
35,2022-10-01,46745.37,True
35,2022-11-01,16849.0,True
35,2022-12-01,1930.4,True
35,2023-01-01,31761.93,True
35,2023-02-01,42035.85,True
35,2023-03-01,20627.84,True
35,2023-04-01,35789.42,True
35,2023-05-01,45517.87,True
35,2023-06-01,45653.8,True
35,2023-07-01,33.57,True
35,2023-08-01,3959.93,True
35,2023-09-01,11817.15,True
35,2023-10-01,6725.09,True
35,2023-11-01,45021.14,True
35,2023-12-01,14698.16,True
35,2024-01-01,10319.3,True
35,2024-02-01,17543.98,True
35,2024-03-01,45164.0,True
35,2024-04-01,2341.84,True
35,2024-05-01,7734.11,True
35,2024-06-01,12630.32,True
35,2024-07-01,5334.8,True
35,2024-08-01,24784.31,True
35,2024-09-01,45921.97,True
35,2024-10-01,39866.56,True
35,2024-11-01,30131.5,True
35,2024-12-01,41052.21,True
36,2021-01-01,20057.29,True
36,2021-02-01,13898.72,True
36,2021-03-01,14216.25,True
36,2021-04-01,35876.16,True
36,2021-05-01,3549.5,True
36,2021-06-01,35859.87,True
36,2021-07-01,10728.3,True
36,2021-08-01,34233.27,True
36,2021-09-01,13387.57,True
36,2021-10-01,45150.23,True
36,2021-11-01,26243.1,True
36,2021-12-01,26987.35,True
36,2022-01-01,34260.31,True
36,2022-02-01,5919.37,True
36,2022-03-01,14487.6,True
36,2022-04-01,41104.18,True
36,2022-05-01,6566.97,True
36,2022-06-01,17892.73,True
36,2022-07-01,10582.04,True
36,2022-08-01,13817.65,True
36,2022-09-01,10624.7,True
36,2022-10-01,31288.21,True
36,2022-11-01,1682.37,True
36,2022-12-01,18550.14,True
36,2023-01-01,39852.34,True
36,2023-02-01,32013.77,True
36,2023-03-01,40572.9,True
36,2023-04-01,31581.98,True
36,2023-05-01,49408.58,True
36,2023-06-01,13243.54,True
36,2023-07-01,18852.53,True
36,2023-08-01,15558.35,True
36,2023-09-01,30254.48,True
36,2023-10-01,38293.96,True
36,2023-11-01,10546.7,True
36,2023-12-01,36492.17,True
36,2024-01-01,22923.13,True
36,2024-02-01,39816.89,True
36,2024-03-01,4045.86,True
36,2024-04-01,17456.05,True
36,2024-05-01,24422.81,True
36,2024-06-01,3251.7,True
36,2024-07-01,7777.75,True
36,2024-08-01,34069.62,True
36,2024-09-01,37137.92,True
36,2024-10-01,48461.9,True
36,2024-11-01,48430.43,True
36,2024-12-01,49317.92,True
37,2021-01-01,10067.02,True
37,2021-02-01,28241.05,True
37,2021-03-01,30927.65,True
37,2021-04-01,45697.76,True
37,2021-05-01,34143.51,True
37,2021-06-01,3659.95,True
37,2021-07-01,32487.09,True
37,2021-08-01,12123.62,True
37,2021-09-01,38576.06,True
37,2021-10-01,45227.96,True
37,2021-11-01,21462.47,True
37,2021-12-01,2163.88,True
37,2022-01-01,12133.54,True
37,2022-02-01,10253.06,True
37,2022-03-01,5652.42,True
37,2022-04-01,8414.01,True
37,2022-05-01,11967.13,True
37,2022-06-01,39402.07,True
37,2022-07-01,48939.77,True
37,2022-08-01,38731.01,True
37,2022-09-01,25511.69,True
37,2022-10-01,26370.07,True
37,2022-11-01,25569.96,True
37,2022-12-01,15789.91,True
37,2023-01-01,16005.83,True
37,2023-02-01,37226.96,True
37,2023-03-01,3593.17,True
37,2023-04-01,28973.16,True
37,2023-05-01,32509.88,True
37,2023-06-01,7696.59,True
37,2023-07-01,31845.98,True
37,2023-08-01,38317.85,True
37,2023-09-01,33392.15,True
37,2023-10-01,2308.01,True
37,2023-11-01,40702.03,True
37,2023-12-01,35878.59,True
37,2024-01-01,22079.04,True
37,2024-02-01,12168.95,True
37,2024-03-01,43211.97,True
37,2024-04-01,20876.48,True
37,2024-05-01,31950.26,True
37,2024-06-01,26478.89,True
37,2024-07-01,11261.61,True
37,2024-08-01,27157.29,True
37,2024-09-01,16544.83,True
37,2024-10-01,40785.32,True
37,2024-11-01,17282.58,True
37,2024-12-01,9913.63,True
38,2021-01-01,40255.39,True
38,2021-02-01,2297.82,True
38,2021-03-01,44298.54,True
38,2021-04-01,29933.58,True
38,2021-05-01,45688.01,True
38,2021-06-01,10893.95,True
38,2021-07-01,39583.05,True
38,2021-08-01,5936.12,True
38,2021-09-01,5184.17,True
38,2021-10-01,41191.57,True
38,2021-11-01,48450.22,True
38,2021-12-01,49251.77,True
38,2022-01-01,48127.94,True
38,2022-02-01,33431.66,True
38,2022-03-01,24852.37,True
38,2022-04-01,36790.99,True
38,2022-05-01,18827.99,True
38,2022-06-01,36282.85,True
38,2022-07-01,25987.26,True
38,2022-08-01,23455.47,True
38,2022-09-01,118.85,True
38,2022-10-01,39631.05,True
38,2022-11-01,20730.81,True
38,2022-12-01,38554.24,True
38,2023-01-01,6292.34,True
38,2023-02-01,34791.75,True
38,2023-03-01,180.63,True
38,2023-04-01,20918.79,True
38,2023-05-01,26083.3,True
38,2023-06-01,35966.53,True
38,2023-07-01,33897.93,True
38,2023-08-01,7373.18,True
38,2023-09-01,36717.49,True
38,2023-10-01,42573.16,True
38,2023-11-01,45591.81,True
38,2023-12-01,6885.51,True
38,2024-01-01,7914.64,True
38,2024-02-01,8928.6,True
38,2024-03-01,13946.15,True
38,2024-04-01,26411.73,True
38,2024-05-01,18650.76,True
38,2024-06-01,46683.75,True
38,2024-07-01,35726.98,True
38,2024-08-01,28408.95,True
38,2024-09-01,15821.9,True
38,2024-10-01,3284.2,True
38,2024-11-01,25118.77,True
38,2024-12-01,24477.3,True
39,2021-01-01,11252.58,True
39,2021-02-01,8509.26,True
39,2021-03-01,42470.82,True
39,2021-04-01,26109.47,True
39,2021-05-01,24618.21,True
39,2021-06-01,48391.09,True
39,2021-07-01,25502.38,True
39,2021-08-01,32330.38,True
39,2021-09-01,33749.58,True
39,2021-10-01,10690.94,True
39,2021-11-01,12032.84,True
